faixa;timestamp;velocidade;comprimento
0;2016-08-12 00:43:14;83.9;1.7
0;2016-08-12 00:43:33;83.8;17.1
0;2016-08-12 00:43:50;90.0;13.0
0;2016-08-12 00:44:00;87.8;11.1
0;2016-08-12 00:44:12;98.2;6.7
0;2016-08-12 00:45:47;97.3;3.5
0;2016-08-12 00:47:08;90.0;10.2
0;2016-08-12 00:47:13;88.3;13.3
0;2016-08-12 00:47:40;95.7;1.6
0;2016-08-12 00:48:26;83.6;17.4
0;2016-08-12 00:48:46;87.2;13.6
0;2016-08-12 00:48:51;88.6;8.5
0;2016-08-12 00:49:27;84.1;15.8
0;2016-08-12 00:49:35;98.0;4.1
0;2016-08-12 00:49:49;97.6;4.9
0;2016-08-12 00:50:22;97.7;5.8
0;2016-08-12 00:50:29;95.0;2.5
0;2016-08-12 00:51:12;99.6;3.6
0;2016-08-12 00:52:06;86.8;13.5
0;2016-08-12 00:52:26;84.2;19.9
0;2016-08-12 00:52:53;84.4;16.9
0;2016-08-12 00:53:02;99.5;6.9
0;2016-08-12 00:53:47;87.2;8.5
0;2016-08-12 00:53:50;99.4;4.6
0;2016-08-12 00:54:36;96.7;4.8
0;2016-08-12 00:54:52;88.0;10.5
0;2016-08-12 00:55:08;97.4;6.6
0;2016-08-12 00:55:14;86.5;10.5
0;2016-08-12 00:55:21;94.8;1.7
0;2016-08-12 00:55:25;88.8;14.0
0;2016-08-12 00:55:38;98.4;4.1
0;2016-08-12 00:55:43;96.0;1.7
0;2016-08-12 00:56:03;83.4;15.0
0;2016-08-12 00:56:28;89.0;8.9
0;2016-08-12 00:56:32;84.9;19.9
0;2016-08-12 00:56:44;99.3;5.3
0;2016-08-12 00:56:56;94.6;1.2
0;2016-08-12 00:56:58;97.9;2.2
0;2016-08-12 00:57:05;99.3;6.4
0;2016-08-12 00:57:30;97.8;5.4
0;2016-08-12 00:57:35;96.7;5.5
0;2016-08-12 00:57:53;97.0;4.4
0;2016-08-12 00:57:58;97.1;4.9
0;2016-08-12 00:58:15;96.9;4.3
0;2016-08-12 00:58:18;88.2;9.0
0;2016-08-12 00:58:39;98.3;5.0
0;2016-08-12 00:58:58;89.2;7.7
0;2016-08-12 00:59:25;96.5;6.4
0;2016-08-12 00:59:38;87.2;8.5
0;2016-08-12 01:00:10;96.9;4.6
0;2016-08-12 01:00:47;99.3;3.4
0;2016-08-12 01:00:53;99.3;6.5
0;2016-08-12 01:00:56;89.6;14.8
0;2016-08-12 01:01:15;99.3;4.5
0;2016-08-12 01:01:33;99.7;5.4
0;2016-08-12 01:01:42;89.1;7.2
0;2016-08-12 01:01:52;98.7;6.0
0;2016-08-12 01:02:08;89.1;9.4
0;2016-08-12 01:02:28;87.1;9.5
0;2016-08-12 01:02:35;97.5;1.6
0;2016-08-12 01:02:48;97.4;3.1
0;2016-08-12 01:03:07;99.0;3.5
0;2016-08-12 01:03:19;83.9;15.3
0;2016-08-12 01:03:21;87.8;9.8
0;2016-08-12 01:03:23;88.7;6.0
0;2016-08-12 01:03:27;97.0;4.8
0;2016-08-12 01:03:35;87.7;11.4
0;2016-08-12 01:04:01;96.4;2.7
0;2016-08-12 01:04:04;83.2;18.7
0;2016-08-12 01:04:19;88.6;9.0
0;2016-08-12 01:04:37;84.5;19.1
0;2016-08-12 01:04:50;84.1;19.3
0;2016-08-12 01:05:00;89.9;13.3
0;2016-08-12 01:05:01;89.9;4.7
0;2016-08-12 01:05:29;96.8;1.7
0;2016-08-12 01:05:30;97.8;3.1
0;2016-08-12 01:05:37;96.9;2.0
0;2016-08-12 01:06:42;95.1;2.7
0;2016-08-12 01:06:55;99.3;5.3
0;2016-08-12 01:07:08;83.3;17.1
0;2016-08-12 01:07:33;84.5;17.4
0;2016-08-12 01:07:40;95.5;1.8
0;2016-08-12 01:07:48;96.5;1.3
0;2016-08-12 01:08:12;96.2;2.1
0;2016-08-12 01:08:20;99.8;4.9
0;2016-08-12 01:08:40;98.6;5.6
0;2016-08-12 01:08:53;96.6;5.1
0;2016-08-12 01:08:57;98.0;5.0
0;2016-08-12 01:09:46;97.7;3.6
0;2016-08-12 01:09:52;99.5;3.6
0;2016-08-12 01:10:13;88.1;12.0
0;2016-08-12 01:10:34;86.7;9.6
0;2016-08-12 01:11:10;82.4;15.1
0;2016-08-12 01:11:13;82.7;15.5
0;2016-08-12 01:11:28;98.5;4.0
0;2016-08-12 01:11:31;98.3;4.4
0;2016-08-12 01:12:02;89.5;10.6
0;2016-08-12 01:12:40;99.4;4.3
0;2016-08-12 01:12:50;97.4;2.4
0;2016-08-12 01:13:56;87.7;12.9
0;2016-08-12 01:14:20;99.2;2.2
0;2016-08-12 01:14:31;97.0;5.1
0;2016-08-12 01:14:35;87.3;9.8
0;2016-08-12 01:14:50;96.7;4.2
0;2016-08-12 01:15:02;97.2;4.9
0;2016-08-12 01:15:47;97.4;4.8
0;2016-08-12 01:17:00;99.0;3.7
0;2016-08-12 01:17:10;97.5;5.1
0;2016-08-12 01:17:56;99.0;4.5
0;2016-08-12 01:18:05;97.6;6.3
0;2016-08-12 01:18:12;88.6;10.3
0;2016-08-12 01:18:28;98.6;6.6
0;2016-08-12 01:18:35;97.6;6.2
0;2016-08-12 01:18:44;98.7;5.0
0;2016-08-12 01:19:00;99.0;5.3
0;2016-08-12 01:19:09;97.3;3.1
0;2016-08-12 01:19:46;89.1;13.9
0;2016-08-12 01:19:53;88.3;12.7
0;2016-08-12 01:20:15;99.5;6.6
0;2016-08-12 01:21:01;96.8;2.2
0;2016-08-12 01:21:18;86.5;9.1
0;2016-08-12 01:21:29;97.6;4.9
0;2016-08-12 01:22:05;96.4;1.3
0;2016-08-12 01:23:15;99.3;5.7
0;2016-08-12 01:23:29;99.3;3.0
0;2016-08-12 01:23:32;99.1;5.8
0;2016-08-12 01:23:35;99.6;3.0
0;2016-08-12 01:23:55;98.0;3.5
0;2016-08-12 01:24:07;89.2;8.4
0;2016-08-12 01:24:10;97.8;3.4
0;2016-08-12 01:24:16;96.9;6.9
0;2016-08-12 01:24:24;97.3;5.2
0;2016-08-12 01:25:00;84.0;19.6
0;2016-08-12 01:25:07;97.6;1.8
0;2016-08-12 01:26:03;99.6;5.9
0;2016-08-12 01:26:08;97.7;5.0
0;2016-08-12 01:26:19;97.2;6.9
0;2016-08-12 01:26:25;97.6;6.9
0;2016-08-12 01:26:40;99.1;5.3
0;2016-08-12 01:26:45;89.1;15.0
0;2016-08-12 01:27:04;89.1;12.1
0;2016-08-12 01:27:10;97.7;2.2
0;2016-08-12 01:27:37;100.0;5.7
0;2016-08-12 01:27:55;97.0;1.5
0;2016-08-12 01:29:35;87.0;12.7
0;2016-08-12 01:31:45;96.3;1.3
0;2016-08-12 01:31:47;97.6;3.3
0;2016-08-12 01:31:50;99.0;6.2
0;2016-08-12 01:32:01;95.0;1.3
0;2016-08-12 01:32:04;83.7;17.0
0;2016-08-12 01:32:10;89.9;12.9
0;2016-08-12 01:32:28;96.6;2.0
0;2016-08-12 01:32:41;99.1;4.6
0;2016-08-12 01:32:53;95.0;1.1
0;2016-08-12 01:33:26;99.8;2.2
0;2016-08-12 01:33:35;96.6;5.6
0;2016-08-12 01:33:38;97.1;3.4
0;2016-08-12 01:34:00;99.3;4.2
0;2016-08-12 01:34:14;99.3;7.0
0;2016-08-12 01:34:26;99.3;3.7
0;2016-08-12 01:34:55;99.6;2.0
0;2016-08-12 01:35:13;96.7;4.1
0;2016-08-12 01:35:20;88.5;7.1
0;2016-08-12 01:36:30;98.1;2.8
0;2016-08-12 01:36:31;88.6;7.7
0;2016-08-12 01:36:36;98.2;3.8
0;2016-08-12 01:36:42;89.5;12.8
0;2016-08-12 01:37:08;99.7;5.5
0;2016-08-12 01:37:30;97.6;4.6
0;2016-08-12 01:38:33;95.4;2.0
0;2016-08-12 01:38:59;97.9;5.8
0;2016-08-12 01:39:08;98.9;1.6
0;2016-08-12 01:39:46;87.1;10.0
0;2016-08-12 01:39:57;99.0;1.2
0;2016-08-12 01:40:15;83.3;15.4
0;2016-08-12 01:40:33;89.2;10.8
0;2016-08-12 01:41:22;96.9;3.2
0;2016-08-12 01:41:51;89.6;8.0
0;2016-08-12 01:41:53;88.9;9.1
0;2016-08-12 01:42:49;84.5;15.7
0;2016-08-12 01:43:01;98.4;6.1
0;2016-08-12 01:43:59;99.3;3.7
0;2016-08-12 01:44:26;89.0;14.6
0;2016-08-12 01:44:44;98.4;1.7
0;2016-08-12 01:46:34;99.5;3.0
0;2016-08-12 01:46:52;83.4;15.2
0;2016-08-12 01:47:20;86.5;13.0
0;2016-08-12 01:47:29;82.4;15.3
0;2016-08-12 01:48:12;99.5;5.8
0;2016-08-12 01:48:47;97.9;2.9
0;2016-08-12 01:49:38;98.4;4.7
0;2016-08-12 01:50:06;98.6;4.2
0;2016-08-12 01:50:10;96.4;1.2
0;2016-08-12 01:51:04;98.2;4.5
0;2016-08-12 01:51:44;96.9;4.9
0;2016-08-12 01:51:49;99.3;4.4
0;2016-08-12 01:52:00;89.1;13.7
0;2016-08-12 01:52:39;97.9;6.2
0;2016-08-12 01:53:19;97.8;6.5
0;2016-08-12 01:53:35;96.5;6.1
0;2016-08-12 01:54:29;88.9;11.2
0;2016-08-12 01:55:33;98.4;4.7
0;2016-08-12 01:55:55;97.3;6.2
0;2016-08-12 01:57:16;99.6;3.3
0;2016-08-12 01:57:50;99.1;4.7
0;2016-08-12 01:58:15;97.2;2.5
0;2016-08-12 01:58:59;100.0;2.2
0;2016-08-12 01:59:15;96.1;1.8
0;2016-08-12 01:59:37;96.6;3.2
0;2016-08-12 01:59:39;97.0;3.5
0;2016-08-12 01:59:43;98.6;7.0
0;2016-08-12 01:59:50;99.8;5.6
0;2016-08-12 02:00:04;95.0;1.7
0;2016-08-12 02:00:58;97.1;6.8
0;2016-08-12 02:01:00;95.5;2.3
0;2016-08-12 02:01:10;87.2;12.7
0;2016-08-12 02:01:20;88.4;10.1
0;2016-08-12 02:01:27;98.4;2.0
0;2016-08-12 02:01:44;97.7;6.3
0;2016-08-12 02:02:17;89.0;14.1
0;2016-08-12 02:03:22;99.3;5.1
0;2016-08-12 02:03:34;86.7;11.0
0;2016-08-12 02:03:43;87.6;13.2
0;2016-08-12 02:03:48;99.2;3.6
0;2016-08-12 02:04:17;88.1;13.6
0;2016-08-12 02:04:30;97.3;5.7
0;2016-08-12 02:04:46;99.9;3.3
0;2016-08-12 02:05:13;96.8;4.6
0;2016-08-12 02:05:45;86.5;10.4
0;2016-08-12 02:06:52;99.6;3.6
0;2016-08-12 02:07:05;97.7;3.3
0;2016-08-12 02:08:19;98.3;2.0
0;2016-08-12 02:09:00;99.6;6.1
0;2016-08-12 02:11:15;97.8;5.6
0;2016-08-12 02:11:19;98.4;5.4
0;2016-08-12 02:11:52;96.5;3.8
0;2016-08-12 02:11:55;95.3;2.8
0;2016-08-12 02:12:39;99.4;4.0
0;2016-08-12 02:13:11;97.6;4.0
0;2016-08-12 02:15:13;95.7;1.9
0;2016-08-12 02:15:52;89.3;14.3
0;2016-08-12 02:16:08;84.3;17.2
0;2016-08-12 02:16:28;97.6;6.6
0;2016-08-12 02:16:32;97.5;5.8
0;2016-08-12 02:16:44;86.8;14.7
0;2016-08-12 02:17:57;95.4;2.8
0;2016-08-12 02:18:03;96.9;5.0
0;2016-08-12 02:19:17;86.6;10.7
0;2016-08-12 02:19:34;97.1;5.9
0;2016-08-12 02:19:57;98.0;6.8
0;2016-08-12 02:20:02;98.5;4.4
0;2016-08-12 02:20:20;96.8;4.2
0;2016-08-12 02:20:35;98.1;4.4
0;2016-08-12 02:20:52;94.9;1.1
0;2016-08-12 02:21:19;99.9;1.5
0;2016-08-12 02:21:40;96.9;3.9
0;2016-08-12 02:22:01;88.3;9.6
0;2016-08-12 02:22:51;89.0;7.7
0;2016-08-12 02:23:27;99.6;4.3
0;2016-08-12 02:23:29;98.0;6.4
0;2016-08-12 02:23:36;89.2;14.5
0;2016-08-12 02:24:15;82.4;17.1
0;2016-08-12 02:24:19;89.3;11.8
0;2016-08-12 02:25:12;96.6;5.1
0;2016-08-12 02:25:54;98.2;3.4
0;2016-08-12 02:26:17;99.3;3.1
0;2016-08-12 02:26:43;99.6;3.9
0;2016-08-12 02:28:52;98.2;4.6
0;2016-08-12 02:30:09;94.8;1.3
0;2016-08-12 02:30:56;96.9;3.4
0;2016-08-12 02:30:58;97.4;5.5
0;2016-08-12 02:31:22;96.3;1.5
0;2016-08-12 02:31:47;89.1;11.9
0;2016-08-12 02:31:57;97.4;3.6
0;2016-08-12 02:32:41;96.9;2.3
0;2016-08-12 02:33:00;97.8;3.1
0;2016-08-12 02:33:54;84.5;18.5
0;2016-08-12 02:34:27;89.3;8.4
0;2016-08-12 02:34:38;86.7;9.2
0;2016-08-12 02:34:50;84.3;16.1
0;2016-08-12 02:35:16;88.5;12.2
0;2016-08-12 02:35:32;96.8;4.7
0;2016-08-12 02:36:23;97.6;3.7
0;2016-08-12 02:36:59;82.8;15.2
0;2016-08-12 02:37:04;99.0;3.1
0;2016-08-12 02:37:11;97.6;2.6
0;2016-08-12 02:37:42;97.3;2.6
0;2016-08-12 02:37:49;98.4;3.9
0;2016-08-12 02:38:35;98.1;5.4
0;2016-08-12 02:38:40;87.7;13.2
0;2016-08-12 02:39:05;99.6;2.7
0;2016-08-12 02:39:46;97.4;3.5
0;2016-08-12 02:40:03;97.9;5.3
0;2016-08-12 02:40:25;84.8;19.2
0;2016-08-12 02:40:28;93.5;3.1
0;2016-08-12 02:40:30;93.1;1.1
0;2016-08-12 02:41:18;97.4;3.5
0;2016-08-12 02:42:01;98.4;5.6
0;2016-08-12 02:43:12;97.4;5.0
0;2016-08-12 02:43:40;94.7;2.0
0;2016-08-12 02:43:58;84.2;18.8
0;2016-08-12 02:44:30;88.3;13.5
0;2016-08-12 02:45:51;89.2;10.2
0;2016-08-12 02:46:00;97.1;3.2
0;2016-08-12 02:46:33;98.1;3.3
0;2016-08-12 02:46:40;89.0;13.8
0;2016-08-12 02:47:08;87.7;10.3
0;2016-08-12 02:47:26;99.5;3.1
0;2016-08-12 02:49:12;96.9;3.6
0;2016-08-12 02:49:24;97.9;4.1
0;2016-08-12 02:49:30;96.4;5.4
0;2016-08-12 02:49:35;96.6;6.4
0;2016-08-12 02:49:37;95.4;1.5
0;2016-08-12 02:50:12;98.0;3.3
0;2016-08-12 02:50:26;88.0;11.9
0;2016-08-12 02:50:33;97.7;4.4
0;2016-08-12 02:50:49;83.6;19.6
0;2016-08-12 02:50:59;87.3;8.4
0;2016-08-12 02:51:07;97.2;3.8
0;2016-08-12 02:51:12;99.5;1.3
0;2016-08-12 02:51:24;99.7;6.7
0;2016-08-12 02:51:27;98.4;5.1
0;2016-08-12 02:51:35;98.9;4.6
0;2016-08-12 02:51:46;97.5;3.1
0;2016-08-12 02:51:51;97.0;4.4
0;2016-08-12 02:52:06;82.5;16.9
0;2016-08-12 02:52:16;95.4;2.4
0;2016-08-12 02:52:32;98.6;5.4
0;2016-08-12 02:52:38;95.3;2.2
0;2016-08-12 02:52:45;99.4;6.6
0;2016-08-12 02:52:57;89.0;12.6
0;2016-08-12 02:52:59;86.8;7.7
0;2016-08-12 02:53:08;99.0;3.3
0;2016-08-12 02:53:17;87.1;9.0
0;2016-08-12 02:54:10;100.0;2.1
0;2016-08-12 02:54:12;95.0;1.7
0;2016-08-12 02:54:21;99.6;6.2
0;2016-08-12 02:54:26;83.1;17.1
0;2016-08-12 02:54:39;96.5;6.0
0;2016-08-12 02:55:13;97.5;1.4
0;2016-08-12 02:55:27;99.5;1.3
0;2016-08-12 02:55:28;97.4;3.6
0;2016-08-12 02:55:32;97.2;4.6
0;2016-08-12 02:56:16;98.3;3.4
0;2016-08-12 03:00:16;96.8;3.3
0;2016-08-12 03:01:03;100.0;3.0
0;2016-08-12 03:01:07;98.8;6.0
0;2016-08-12 03:01:20;98.1;6.7
0;2016-08-12 03:01:41;99.6;3.2
0;2016-08-12 03:02:05;99.0;2.3
0;2016-08-12 03:02:20;98.5;5.1
0;2016-08-12 03:02:26;99.8;2.4
0;2016-08-12 03:02:31;98.4;4.3
0;2016-08-12 03:02:45;83.3;15.2
0;2016-08-12 03:03:13;99.3;5.8
0;2016-08-12 03:03:31;97.6;4.5
0;2016-08-12 03:03:45;84.5;15.2
0;2016-08-12 03:04:00;98.9;5.3
0;2016-08-12 03:04:09;82.8;15.5
0;2016-08-12 03:04:23;98.2;6.5
0;2016-08-12 03:04:47;99.4;6.1
0;2016-08-12 03:05:07;98.6;5.3
0;2016-08-12 03:05:18;99.2;3.5
0;2016-08-12 03:05:47;99.4;5.5
0;2016-08-12 03:06:36;84.3;18.1
0;2016-08-12 03:06:44;96.5;2.6
0;2016-08-12 03:06:57;97.6;6.8
0;2016-08-12 03:06:59;97.5;3.5
0;2016-08-12 03:07:08;82.4;17.8
0;2016-08-12 03:07:21;99.9;2.7
0;2016-08-12 03:07:32;97.0;6.5
0;2016-08-12 03:07:54;88.4;8.0
0;2016-08-12 03:08:10;83.9;15.3
0;2016-08-12 03:08:23;97.8;5.4
0;2016-08-12 03:08:41;89.5;12.3
0;2016-08-12 03:09:16;97.5;1.9
0;2016-08-12 03:09:22;98.7;3.5
0;2016-08-12 03:09:42;98.1;6.4
0;2016-08-12 03:09:47;98.2;5.6
0;2016-08-12 03:09:52;97.7;5.2
0;2016-08-12 03:10:36;98.9;4.1
0;2016-08-12 03:10:49;87.2;13.9
0;2016-08-12 03:11:20;98.1;3.7
0;2016-08-12 03:11:33;98.7;5.4
0;2016-08-12 03:11:57;82.7;15.1
0;2016-08-12 03:12:38;83.8;18.5
0;2016-08-12 03:13:08;98.4;1.5
0;2016-08-12 03:13:28;89.9;10.6
0;2016-08-12 03:14:03;89.9;7.6
0;2016-08-12 03:14:42;99.0;5.3
0;2016-08-12 03:16:09;97.5;1.6
0;2016-08-12 03:16:23;88.5;12.4
0;2016-08-12 03:16:37;97.1;1.3
0;2016-08-12 03:16:41;99.6;6.4
0;2016-08-12 03:16:46;99.1;2.3
0;2016-08-12 03:16:47;96.4;2.3
0;2016-08-12 03:16:56;96.0;1.8
0;2016-08-12 03:17:17;88.0;14.4
0;2016-08-12 03:17:32;82.7;16.3
0;2016-08-12 03:17:34;83.9;4.3
0;2016-08-12 03:17:37;98.3;5.1
0;2016-08-12 03:17:43;87.9;9.7
0;2016-08-12 03:17:49;89.7;13.3
0;2016-08-12 03:18:00;97.9;3.8
0;2016-08-12 03:18:15;98.5;6.1
0;2016-08-12 03:18:22;98.5;5.6
0;2016-08-12 03:18:28;82.5;16.6
0;2016-08-12 03:18:38;99.8;6.4
0;2016-08-12 03:18:45;87.8;7.8
0;2016-08-12 03:18:52;99.1;1.7
0;2016-08-12 03:18:57;98.6;3.8
0;2016-08-12 03:19:24;96.9;6.4
0;2016-08-12 03:19:42;99.8;6.0
0;2016-08-12 03:19:44;97.0;3.3
0;2016-08-12 03:19:48;97.2;2.8
0;2016-08-12 03:19:51;87.3;10.4
0;2016-08-12 03:19:53;89.0;14.6
0;2016-08-12 03:20:25;97.7;2.3
0;2016-08-12 03:20:41;97.9;2.0
0;2016-08-12 03:20:43;99.6;5.6
0;2016-08-12 03:20:51;83.6;18.8
0;2016-08-12 03:21:09;84.6;19.2
0;2016-08-12 03:21:14;97.8;2.5
0;2016-08-12 03:21:20;99.6;2.4
0;2016-08-12 03:21:26;83.3;16.0
0;2016-08-12 03:21:34;97.5;2.6
0;2016-08-12 03:21:41;89.1;9.8
0;2016-08-12 03:21:51;89.5;9.2
