faixa;timestamp;velocidade;comprimento
0;2016-08-12 03:01:08;98.5;5.9
0;2016-08-12 03:01:29;98.0;4.7
0;2016-08-12 03:01:52;98.6;1.1
0;2016-08-12 03:02:13;99.9;1.2
0;2016-08-12 03:02:19;98.5;6.8
0;2016-08-12 03:02:30;82.8;19.5
0;2016-08-12 03:03:01;99.5;6.7
0;2016-08-12 03:03:18;98.0;3.3
0;2016-08-12 03:03:30;84.9;18.5
0;2016-08-12 03:03:48;96.8;5.0
0;2016-08-12 03:03:54;84.7;15.3
0;2016-08-12 03:04:11;99.7;4.6
0;2016-08-12 03:04:35;97.2;5.5
0;2016-08-12 03:04:55;97.2;6.2
0;2016-08-12 03:04:56;88.8;1.4
0;2016-08-12 03:05:05;99.4;3.9
0;2016-08-12 03:06:21;84.2;18.6
0;2016-08-12 03:06:31;98.1;2.8
0;2016-08-12 03:06:45;96.8;6.2
0;2016-08-12 03:06:46;96.8;5.1
0;2016-08-12 03:06:53;84.0;19.4
0;2016-08-12 03:07:09;98.7;1.8
0;2016-08-12 03:07:20;99.1;6.9
0;2016-08-12 03:07:40;88.5;8.1
0;2016-08-12 03:07:55;83.7;19.3
0;2016-08-12 03:08:11;98.3;3.4
0;2016-08-12 03:08:27;89.6;10.3
0;2016-08-12 03:09:03;98.1;2.7
0;2016-08-12 03:09:10;99.2;3.5
0;2016-08-12 03:09:30;97.1;4.4
0;2016-08-12 03:09:35;99.7;3.2
0;2016-08-12 03:09:40;97.5;3.9
0;2016-08-12 03:10:35;89.4;12.2
0;2016-08-12 03:11:07;97.8;4.1
0;2016-08-12 03:11:21;96.7;4.7
0;2016-08-12 03:11:42;83.5;16.0
0;2016-08-12 03:11:53;96.7;4.8
0;2016-08-12 03:12:23;84.2;17.4
0;2016-08-12 03:12:55;97.7;1.3
0;2016-08-12 03:13:14;89.3;14.2
0;2016-08-12 03:13:49;89.5;10.4
0;2016-08-12 03:14:30;96.7;7.0
0;2016-08-12 03:15:57;99.0;1.4
0;2016-08-12 03:16:09;87.3;10.4
0;2016-08-12 03:16:24;97.8;2.0
0;2016-08-12 03:16:34;99.1;2.7
0;2016-08-12 03:16:43;97.5;1.6
0;2016-08-12 03:17:03;87.2;14.4
0;2016-08-12 03:17:17;84.0;16.1
0;2016-08-12 03:17:21;99.6;4.9
0;2016-08-12 03:17:24;97.3;4.9
0;2016-08-12 03:17:29;86.9;14.8
0;2016-08-12 03:17:35;88.7;11.8
0;2016-08-12 03:17:47;98.6;5.3
0;2016-08-12 03:18:03;99.3;5.6
0;2016-08-12 03:18:13;84.3;17.3
0;2016-08-12 03:18:26;99.6;5.2
0;2016-08-12 03:18:31;89.7;13.0
0;2016-08-12 03:18:39;95.8;2.3
0;2016-08-12 03:19:12;98.9;4.9
0;2016-08-12 03:19:29;99.3;3.4
0;2016-08-12 03:19:32;99.1;5.5
0;2016-08-12 03:19:37;86.4;11.7
0;2016-08-12 03:19:39;88.1;14.5
0;2016-08-12 03:20:12;99.6;2.3
0;2016-08-12 03:20:28;97.4;2.9
0;2016-08-12 03:20:30;97.3;4.6
0;2016-08-12 03:20:36;83.2;18.2
0;2016-08-12 03:20:54;84.3;16.5
0;2016-08-12 03:21:11;82.7;17.6
0;2016-08-12 03:21:14;93.9;5.5
0;2016-08-12 03:21:20;95.2;1.4
0;2016-08-12 03:21:21;92.5;1.9
0;2016-08-12 03:21:27;86.6;13.5
0;2016-08-12 03:21:37;88.3;13.4
0;2016-08-12 03:21:48;89.6;12.0
0;2016-08-12 03:21:58;83.8;16.8
0;2016-08-12 03:22:02;98.2;1.0
0;2016-08-12 03:22:08;98.6;2.1
0;2016-08-12 03:22:14;82.3;19.4
0;2016-08-12 03:22:31;87.2;11.1
0;2016-08-12 03:22:37;98.7;5.2
0;2016-08-12 03:22:40;86.8;8.0
0;2016-08-12 03:22:57;96.0;1.5
0;2016-08-12 03:23:03;99.1;3.6
0;2016-08-12 03:23:11;98.9;3.0
0;2016-08-12 03:23:17;84.4;16.4
0;2016-08-12 03:23:24;84.0;16.7
0;2016-08-12 03:23:53;89.9;13.6
0;2016-08-12 03:23:55;89.8;4.3
0;2016-08-12 03:23:58;83.3;14.0
0;2016-08-12 03:24:07;92.3;4.7
0;2016-08-12 03:24:18;97.7;4.3
0;2016-08-12 03:24:26;82.7;17.0
0;2016-08-12 03:24:29;86.6;14.8
0;2016-08-12 03:24:46;98.0;6.9
0;2016-08-12 03:25:00;99.7;5.1
0;2016-08-12 03:25:16;96.7;2.9
