faixa;timestamp;velocidade;comprimento
0;2016-08-12 00:34:09;58.1;4.7
0;2016-08-12 00:34:25;58;7.9
0;2016-08-12 00:34:28;56.9;7.7
0;2016-08-12 00:34:32;56.6;14.7
0;2016-08-12 00:34:34;55.9;17.5
0;2016-08-12 00:34:37;56.8;6.3
0;2016-08-12 00:34:41;55.2;2.2
0;2016-08-12 00:34:42;58.5;5.4
0;2016-08-12 00:35:00;57.6;6.5
0;2016-08-12 00:35:05;59.3;4.3
0;2016-08-12 00:35:24;57.8;16.3
0;2016-08-12 00:35:49;59.5;4.9
0;2016-08-12 00:35:58;56.9;1.9
0;2016-08-12 00:36:41;58.3;5.2
0;2016-08-12 00:37:22;57.7;2.9
0;2016-08-12 00:37:34;58.3;3.1
0;2016-08-12 00:37:43;59.3;1.3
0;2016-08-12 00:38:43;57.9;5.8
0;2016-08-12 00:39:08;56.5;15
0;2016-08-12 00:39:31;55.2;2.5
0;2016-08-12 00:39:43;58.6;14
0;2016-08-12 00:39:51;59;17
0;2016-08-12 00:39:56;59.2;3.1
0;2016-08-12 00:40:19;60;1.5
0;2016-08-12 00:40:39;56.7;5.2
0;2016-08-12 00:40:58;59.8;15.5
0;2016-08-12 00:41:26;57.2;8.1
0;2016-08-12 00:41:31;57.9;4.5
0;2016-08-12 00:41:55;57.9;13.4
0;2016-08-12 00:42:12;58.4;2.3
0;2016-08-12 00:42:24;56.9;6.8
0;2016-08-12 00:42:41;59.1;4.2
0;2016-08-12 00:42:59;57.2;8.9
0;2016-08-12 00:43:05;59.5;16.6
0;2016-08-12 00:43:11;56.4;5.4
0;2016-08-12 00:43:17;56.4;2.5
0;2016-08-12 00:43:31;57.7;5.1
0;2016-08-12 00:43:49;55.4;2.1
0;2016-08-12 00:44:11;59;18.4
0;2016-08-12 00:44:35;59.2;6.9
0;2016-08-12 00:45:03;59;6.5
0;2016-08-12 00:45:10;58.6;12.2
0;2016-08-12 00:45:54;55.5;1.9
0;2016-08-12 00:46:10;59.1;3.4
0;2016-08-12 00:47:00;57.7;6.1
0;2016-08-12 00:48:02;58.1;2.2
0;2016-08-12 00:48:16;59.8;5.2
0;2016-08-12 00:48:22;58.6;5.4
0;2016-08-12 00:48:28;56.9;8.4
0;2016-08-12 00:48:33;59.7;14.1
0;2016-08-12 00:48:43;55.8;1.3
0;2016-08-12 00:48:53;55.8;1.8
0;2016-08-12 00:48:56;57.9;3.4
0;2016-08-12 00:49:12;58.4;5.6
0;2016-08-12 00:49:18;57.2;6.4
0;2016-08-12 00:49:39;57.6;2.4
0;2016-08-12 00:50:06;57.5;12.7
0;2016-08-12 00:50:11;60;14.5
0;2016-08-12 00:50:44;58.5;8.3
0;2016-08-12 00:51:07;56.9;11.5
0;2016-08-12 00:51:13;58.6;9
0;2016-08-12 00:51:44;58.1;2.5
0;2016-08-12 00:52:40;59.5;1.2
0;2016-08-12 00:53:24;57.6;18.8
0;2016-08-12 00:53:50;57.8;19
0;2016-08-12 00:54:17;58.9;19.4
0;2016-08-12 00:55:03;58.2;4.4
0;2016-08-12 00:55:07;58.5;14.1
0;2016-08-12 00:56:21;58.6;6.2
0;2016-08-12 00:57:27;57.9;16.4
0;2016-08-12 00:58:09;55.8;1.7
0;2016-08-12 00:58:42;59.5;6.7
0;2016-08-12 00:59:10;57.3;6.1
0;2016-08-12 00:59:28;59;5.5
0;2016-08-12 01:00:18;60;14.1
0;2016-08-12 01:01:13;58.3;2.1
0;2016-08-12 01:01:23;57.9;4.2
0;2016-08-12 01:02:05;57.2;4.5
0;2016-08-12 01:02:27;59.7;5.6
0;2016-08-12 01:02:45;57.9;4.5
0;2016-08-12 01:03:03;57;7.9
0;2016-08-12 01:03:05;58.4;6.5
0;2016-08-12 01:03:39;58.6;6.9
0;2016-08-12 01:03:48;57.5;7.5
0;2016-08-12 01:04:20;56.9;3.3
0;2016-08-12 01:04:43;57.6;18.8
0;2016-08-12 01:04:53;57.5;8.7
0;2016-08-12 01:05:13;55.7;1.9
0;2016-08-12 01:05:17;58.1;6.2
0;2016-08-12 01:05:28;57.9;20
0;2016-08-12 01:06:14;59.5;16.2
0;2016-08-12 01:06:30;58.5;14.9
0;2016-08-12 01:06:32;57.6;13.3
0;2016-08-12 01:07:37;59.7;6.1
0;2016-08-12 01:07:55;56.7;2.2
0;2016-08-12 01:08:05;55.4;2
0;2016-08-12 01:08:32;59.6;16.3
0;2016-08-12 01:08:57;59;15.9
0;2016-08-12 01:09:01;57.3;1.8
0;2016-08-12 01:09:21;59.9;18.3
0;2016-08-12 01:09:25;59.9;6.3
0;2016-08-12 01:09:52;58.2;5.5
0;2016-08-12 01:10:09;59.3;5.7
0;2016-08-12 01:10:59;57.5;4.3
0;2016-08-12 01:11:22;56.7;6.9
0;2016-08-12 01:11:54;56.6;9.7
0;2016-08-12 01:12:30;58.6;4.5
0;2016-08-12 01:12:36;58.9;18.2
0;2016-08-12 01:12:41;58.2;4.8
0;2016-08-12 01:13:18;59;9.7
0;2016-08-12 01:13:22;58.9;8.7
0;2016-08-12 01:13:52;58.2;4.9
0;2016-08-12 01:14:03;55.2;1.5
0;2016-08-12 01:16:59;59.5;5.3
0;2016-08-12 01:18:13;59.5;4.8
0;2016-08-12 01:18:30;59.9;17.6
0;2016-08-12 01:18:41;59.5;10.9
0;2016-08-12 01:19:17;58.4;3.6
0;2016-08-12 01:19:32;57.4;12.9
0;2016-08-12 01:19:57;56.8;4.5
0;2016-08-12 01:20:22;59.7;4.9
0;2016-08-12 01:21:13;57.5;13.2
0;2016-08-12 01:21:27;56.4;5.2
0;2016-08-12 01:22:00;56.5;6.6
0;2016-08-12 01:22:41;59.8;5.2
0;2016-08-12 01:23:42;58.9;17.8
0;2016-08-12 01:23:44;58.4;18.4
0;2016-08-12 01:23:56;58.4;14.7
0;2016-08-12 01:24:27;58;6
0;2016-08-12 01:24:45;57.1;4.8
0;2016-08-12 01:25:07;58.4;5.1
0;2016-08-12 01:25:23;57.2;4.7
0;2016-08-12 01:25:29;59.1;6.8
0;2016-08-12 01:25:37;57.3;6.3
0;2016-08-12 01:26:24;59.1;15.4
0;2016-08-12 01:26:32;58.2;6.4
0;2016-08-12 01:27:20;57.8;5.5
0;2016-08-12 01:28:50;57.7;6
0;2016-08-12 01:29:08;58.2;2.3
0;2016-08-12 01:29:32;57.7;5.8
0;2016-08-12 01:31:43;59.8;17.5
0;2016-08-12 01:32:39;59.3;6.8
0;2016-08-12 01:32:58;55;2.4
0;2016-08-12 01:33:03;56.5;5.1
0;2016-08-12 01:33:30;57.5;9.4
0;2016-08-12 01:33:41;59.8;1.1
0;2016-08-12 01:33:54;57.9;4.1
0;2016-08-12 01:34:20;57.3;12.1
0;2016-08-12 01:34:50;59.6;6.3
0;2016-08-12 01:35:27;58.9;7
0;2016-08-12 01:35:50;58.7;19.6
0;2016-08-12 01:36:08;54.8;2.8
0;2016-08-12 01:36:26;59.7;6.3
0;2016-08-12 01:36:32;57.3;7.6
0;2016-08-12 01:36:40;56.9;11.4
0;2016-08-12 01:37:51;56.5;13.1
0;2016-08-12 01:38:20;59.8;3.3
0;2016-08-12 01:38:42;59.1;4.2
0;2016-08-12 01:39:09;56.5;9.1
0;2016-08-12 01:39:46;54.8;1.4
0;2016-08-12 01:40:09;58.6;1.3
0;2016-08-12 01:40:13;58.8;4.3
0;2016-08-12 01:40:21;59.1;1.2
0;2016-08-12 01:41:06;57.3;12
0;2016-08-12 01:41:27;58.9;4.4
0;2016-08-12 01:41:39;59.3;16.3
0;2016-08-12 01:43:11;57.5;8.5
0;2016-08-12 01:43:13;57.7;13.3
0;2016-08-12 01:43:53;58.3;3.3
0;2016-08-12 01:44:01;58.3;1.2
0;2016-08-12 01:44:13;58.8;16.5
0;2016-08-12 01:45:11;59.8;5.4
0;2016-08-12 01:45:41;59.6;13.5
0;2016-08-12 01:45:57;60;1.9
0;2016-08-12 01:47:40;57.4;4.6
0;2016-08-12 01:47:47;57.4;6.9
0;2016-08-12 01:48:08;58.6;8.5
0;2016-08-12 01:48:30;55.9;1.9
0;2016-08-12 01:48:40;57.9;13
0;2016-08-12 01:48:53;59.8;18.4
0;2016-08-12 01:50:22;56.8;5.2
0;2016-08-12 01:50:50;58.6;4
0;2016-08-12 01:51:01;57.7;1
0;2016-08-12 01:51:15;58.2;7.6
0;2016-08-12 01:52:17;59.1;4.4
0;2016-08-12 01:52:57;57.3;6.5
0;2016-08-12 01:53:27;59.4;6.1
0;2016-08-12 01:53:52;58.4;4.7
0;2016-08-12 01:53:59;57.6;15.3
0;2016-08-12 01:54:10;59.8;10.2
0;2016-08-12 01:54:32;59.3;3.3
0;2016-08-12 01:54:48;57.8;4.4
0;2016-08-12 01:55:49;59.7;12.6
0;2016-08-12 01:56:46;58.9;5.7
0;2016-08-12 01:57:07;57.8;3.1
0;2016-08-12 01:58:06;59.5;8.6
0;2016-08-12 01:58:40;59;3.4
0;2016-08-12 02:00:12;55.4;2
0;2016-08-12 02:00:56;56.5;3.1
0;2016-08-12 02:02:11;56.5;4
0;2016-08-12 02:02:30;57.4;7
0;2016-08-12 02:02:40;58.9;9
0;2016-08-12 02:02:57;59;5.6
0;2016-08-12 02:03:37;57;7.2
0;2016-08-12 02:04:35;56.8;3.2
0;2016-08-12 02:04:54;57.4;7.1
0;2016-08-12 02:05:37;58.1;10.9
0;2016-08-12 02:06:26;59.8;4.4
0;2016-08-12 02:06:55;59.9;13.2
0;2016-08-12 02:07:05;58.1;9.4
0;2016-08-12 02:08:04;59.7;5.3
0;2016-08-12 02:11:55;57.1;4.7
0;2016-08-12 02:13:05;57.8;4.2
0;2016-08-12 02:13:52;57.5;3.8
0;2016-08-12 02:14:24;57.5;4.8
0;2016-08-12 02:14:32;58;1.2
0;2016-08-12 02:15:02;59.2;4.9
0;2016-08-12 02:15:58;57.7;13.2
0;2016-08-12 02:16:17;57.6;5.7
0;2016-08-12 02:16:26;54.9;2.6
0;2016-08-12 02:17:12;58.8;13.8
0;2016-08-12 02:17:32;58.6;16.1
0;2016-08-12 02:17:40;56.8;5.3
0;2016-08-12 02:17:44;57.9;4.1
0;2016-08-12 02:18:37;56.8;14.8
0;2016-08-12 02:18:45;58.1;1.7
0;2016-08-12 02:19:10;54.7;2.7
0;2016-08-12 02:20:37;59.9;9.2
0;2016-08-12 02:20:45;59.7;2.7
0;2016-08-12 02:21:15;59;7.8
0;2016-08-12 02:21:28;59.2;12.6
0;2016-08-12 02:21:33;58.5;6.3
0;2016-08-12 02:21:55;56.6;4.4
0;2016-08-12 02:22:05;54.8;3
0;2016-08-12 02:22:52;59.9;13.6
0;2016-08-12 02:23:21;59.8;12.2
0;2016-08-12 02:24:11;59.4;9.2
0;2016-08-12 02:24:41;57.8;4.6
0;2016-08-12 02:25:30;57.7;1.6
0;2016-08-12 02:25:39;58.5;19.5
0;2016-08-12 02:27:56;58.3;5.7
0;2016-08-12 02:32:10;59.2;4.6
0;2016-08-12 02:32:57;57.9;19
0;2016-08-12 02:33:10;60;4.4
0;2016-08-12 02:35:18;57.7;16.2
0;2016-08-12 02:35:58;56.5;10.2
0;2016-08-12 02:36:14;59.1;18.5
0;2016-08-12 02:36:36;57.6;10.9
0;2016-08-12 02:36:45;57.3;3.2
0;2016-08-12 02:38:23;59.3;16
0;2016-08-12 02:38:54;59.8;1.1
0;2016-08-12 02:39:02;58.4;4.7
0;2016-08-12 02:39:28;58.1;11.7
0;2016-08-12 02:39:48;57.5;6.9
0;2016-08-12 02:40:18;58.4;2.2
0;2016-08-12 02:40:58;58.3;5.4
0;2016-08-12 02:41:16;57.3;3.9
0;2016-08-12 02:41:46;59.5;11
0;2016-08-12 02:42:29;55.5;1.7
0;2016-08-12 02:42:33;59.8;9.8
0;2016-08-12 02:43:02;60;3.1
0;2016-08-12 02:44:55;59.7;8.1
0;2016-08-12 02:45:05;58.3;10
0;2016-08-12 02:45:13;56;2.4
0;2016-08-12 02:45:51;58.9;15.4
0;2016-08-12 02:46:29;57.2;13.9
0;2016-08-12 02:46:48;58.4;5.7
0;2016-08-12 02:47:23;55.6;2
0;2016-08-12 02:47:45;56.5;6
0;2016-08-12 02:48:00;58.8;8.4
0;2016-08-12 02:50:25;57.1;6.3
0;2016-08-12 02:50:36;57;6.1
0;2016-08-12 02:50:48;58.6;4
0;2016-08-12 02:52:01;59.5;2.4
0;2016-08-12 02:52:07;59.9;10.5
0;2016-08-12 02:52:19;57.9;12.6
0;2016-08-12 02:52:25;59.4;1.5
0;2016-08-12 02:52:29;58;5
0;2016-08-12 02:52:47;58.2;5.5
0;2016-08-12 02:53:30;59.1;18.3
0;2016-08-12 02:53:45;56.8;3.8
0;2016-08-12 02:53:57;56.7;4.5
0;2016-08-12 02:54:05;59.5;5.8
0;2016-08-12 02:54:09;57;6.6
0;2016-08-12 02:54:17;59.5;10.5
0;2016-08-12 02:54:37;59.1;10.2
0;2016-08-12 02:55:18;58.6;4.2
0;2016-08-12 02:55:23;56.6;2.6
0;2016-08-12 02:55:34;56.8;4.3
0;2016-08-12 02:55:50;58.6;15.9
0;2016-08-12 02:55:59;57.6;7.1
0;2016-08-12 02:56:26;57.8;2.4
0;2016-08-12 02:56:45;59.9;6.1
0;2016-08-12 02:56:48;59.4;2.8
0;2016-08-12 02:57:03;58;4.3
0;2016-08-12 02:57:28;59.7;6.6
0;2016-08-12 02:57:33;58.8;4.5
0;2016-08-12 02:58:00;58.6;8.4
0;2016-08-12 02:59:27;59;5.3
0;2016-08-12 03:00:53;58.9;13.9
0;2016-08-12 03:01:55;59.3;6.4
0;2016-08-12 03:02:19;59.2;3.7
0;2016-08-12 03:02:33;58.7;3.5
0;2016-08-12 03:02:54;59.2;3.9
0;2016-08-12 03:03:18;59.5;2.7
0;2016-08-12 03:03:28;57.3;6.4
0;2016-08-12 03:03:33;58.7;6.4
0;2016-08-12 03:03:39;56.8;1.9
0;2016-08-12 03:03:44;56.4;5.4
0;2016-08-12 03:04:09;58.1;19.8
0;2016-08-12 03:04:25;58.2;4.9
0;2016-08-12 03:04:29;59.5;6.1
0;2016-08-12 03:04:43;59.2;6.4
0;2016-08-12 03:05:09;60;18.9
0;2016-08-12 03:05:12;58.6;15
0;2016-08-12 03:05:46;57;6.5
0;2016-08-12 03:06:00;56.4;5.6
0;2016-08-12 03:06:21;59.9;1.1
0;2016-08-12 03:06:30;58.4;5.3
0;2016-08-12 03:06:38;57.5;11.7
0;2016-08-12 03:07:17;58.3;9.5
0;2016-08-12 03:08:10;59.8;4.7
0;2016-08-12 03:08:21;55.2;1.4
0;2016-08-12 03:08:32;60;20
0;2016-08-12 03:08:45;57.2;3.8
0;2016-08-12 03:09:14;59.1;13.6
0;2016-08-12 03:09:34;57.9;15.7
0;2016-08-12 03:10:18;54.8;2.3
0;2016-08-12 03:10:35;57.6;3.1
0;2016-08-12 03:11:05;59.1;6.6
0;2016-08-12 03:12:17;56.7;10.4
0;2016-08-12 03:12:57;58.9;4.3
0;2016-08-12 03:14:39;59.1;3.8
0;2016-08-12 03:15:43;58.2;12.4
0;2016-08-12 03:16:08;56.8;5.3
0;2016-08-12 03:16:30;57.6;13
0;2016-08-12 03:16:45;59.5;1.2
0;2016-08-12 03:16:51;56.6;14
0;2016-08-12 03:17:22;58.1;2
0;2016-08-12 03:17:43;56.9;14.3
0;2016-08-12 03:17:52;58;12.3
0;2016-08-12 03:17:59;56.4;2.6
0;2016-08-12 03:18:12;57.8;2
0;2016-08-12 03:18:19;59.5;4.3
0;2016-08-12 03:18:49;56.7;1.6
0;2016-08-12 03:18:56;59.8;15.8
0;2016-08-12 03:19:09;57;9.1
0;2016-08-12 03:19:11;59.2;6.6
0;2016-08-12 03:19:13;57;6.1
0;2016-08-12 03:19:27;59.1;4.3
0;2016-08-12 03:19:35;57.6;7
0;2016-08-12 03:19:56;57.8;2.3
0;2016-08-12 03:20:05;57.8;10
0;2016-08-12 03:20:22;57.6;16.7
0;2016-08-12 03:20:27;58.6;6.8
0;2016-08-12 03:20:36;58.8;4.6
0;2016-08-12 03:21:01;57.8;2
0;2016-08-12 03:21:14;57.1;11.6
0;2016-08-12 03:21:32;60;12.6
0;2016-08-12 03:21:37;56.5;2.7
0;2016-08-12 03:21:54;56.3;1.6
0;2016-08-12 03:21:56;55;5.9
0;2016-08-12 03:22:04;55;1.2
0;2016-08-12 03:22:15;58.3;19
0;2016-08-12 03:22:33;58.6;19
0;2016-08-12 03:22:39;57.3;4
0;2016-08-12 03:23:01;56.7;7.1
0;2016-08-12 03:23:22;57.5;8.1
0;2016-08-12 03:23:28;59.6;1.7
0;2016-08-12 03:23:37;58.7;17.7
0;2016-08-12 03:24:37;57;14
0;2016-08-12 03:24:53;57.4;9.6
0;2016-08-12 03:24:56;58.1;17.2
0;2016-08-12 03:25:03;59.9;17.4
0;2016-08-12 03:25:11;58.3;9.6
0;2016-08-12 03:25:20;58.4;19.8
0;2016-08-12 03:25:27;59;8.6
0;2016-08-12 03:25:32;57;6
0;2016-08-12 03:25:34;58.4;18.7
0;2016-08-12 03:25:43;58.2;5.9
0;2016-08-12 03:26:06;59.9;16.2
0;2016-08-12 03:26:10;59.9;6.8
0;2016-08-12 03:26:42;59.9;2.7
0;2016-08-12 03:26:58;57.8;4.9
0;2016-08-12 03:27:27;58.9;1.1
0;2016-08-12 03:27:36;58;13.9
0;2016-08-12 03:27:47;57.1;6.8
0;2016-08-12 03:28:08;57.3;3.7
0;2016-08-12 03:28:20;58.5;19.3
0;2016-08-12 03:28:25;59;4
0;2016-08-12 03:28:27;57.1;5
0;2016-08-12 03:28:42;58.6;19
0;2016-08-12 03:29:46;57.7;6
0;2016-08-12 03:29:50;57.3;6.9
0;2016-08-12 03:30:05;56.7;2.8
0;2016-08-12 03:31:03;57.6;5.5
0;2016-08-12 03:31:13;56.7;1.5
0;2016-08-12 03:31:19;57.3;1.2
0;2016-08-12 03:31:34;58.4;15.4
0;2016-08-12 03:31:49;59;5.8
0;2016-08-12 03:31:57;59.2;11.4
0;2016-08-12 03:32:38;58.8;7.2
0;2016-08-12 03:33:00;57.1;3.9
0;2016-08-12 03:33:04;58.2;8.2
0;2016-08-12 03:33:11;59;7.7
0;2016-08-12 03:34:07;58.5;17.9
0;2016-08-12 03:34:17;57.3;17.6
0;2016-08-12 03:34:25;57.4;9.2
0;2016-08-12 03:34:28;56.5;6.1
0;2016-08-12 03:34:32;56.9;12.8
0;2016-08-12 03:34:48;56.7;5.2
0;2016-08-12 03:34:59;59.5;19.8
0;2016-08-12 03:35:01;57.5;15.3
0;2016-08-12 03:35:23;58.8;14.3
0;2016-08-12 03:35:25;58.1;3.1
0;2016-08-12 03:35:34;58.3;2.1
0;2016-08-12 03:36:00;59.9;11.4
0;2016-08-12 03:36:32;58.4;4.9
0;2016-08-12 03:36:35;56.4;3.3
0;2016-08-12 03:36:46;58.6;5.7
0;2016-08-12 03:36:48;56.3;2.6
0;2016-08-12 03:36:57;58.6;10.3
0;2016-08-12 03:37:01;58.3;5.2
0;2016-08-12 03:37:08;59.1;1.7
0;2016-08-12 03:37:20;59.4;3.5
0;2016-08-12 03:37:26;56.7;14.6
0;2016-08-12 03:37:38;55.2;1.7
0;2016-08-12 03:37:40;59;18.5
0;2016-08-12 03:37:47;58.4;3.2
0;2016-08-12 03:37:55;58.3;11.6
0;2016-08-12 03:38:19;57.5;19.4
0;2016-08-12 03:38:24;58.2;9.4
0;2016-08-12 03:38:35;57.1;5.1
0;2016-08-12 03:38:43;59.8;5.9
0;2016-08-12 03:39:12;58.6;13.2
0;2016-08-12 03:39:27;58;4.2
0;2016-08-12 03:39:43;57.9;18
0;2016-08-12 03:39:58;59.9;15.6
0;2016-08-12 03:40:05;58.7;19
0;2016-08-12 03:40:16;56.2;2.3
0;2016-08-12 03:40:22;58.7;14.8
0;2016-08-12 03:40:43;56.4;3.6
0;2016-08-12 03:40:48;58.3;11.9
0;2016-08-12 03:41:02;57.9;18.4
0;2016-08-12 03:41:17;58.6;1.8
0;2016-08-12 03:41:20;58.2;7.6
0;2016-08-12 03:41:34;60;10.7
0;2016-08-12 03:42:04;59.5;8.3
0;2016-08-12 03:42:12;58.6;4.6
0;2016-08-12 03:42:56;54.7;1.5
0;2016-08-12 03:43:29;59.4;17
0;2016-08-12 03:43:32;58.8;7.7
0;2016-08-12 03:43:33;58.8;4
0;2016-08-12 03:43:41;60;14.7
0;2016-08-12 03:43:56;58;1.8
0;2016-08-12 03:44:04;58.6;1.4
0;2016-08-12 03:44:07;58.2;3.3
0;2016-08-12 03:44:41;56.7;4.9
0;2016-08-12 03:44:49;58.2;3.2
0;2016-08-12 03:45:04;57.5;19.3
0;2016-08-12 03:46:00;58.1;10.4
0;2016-08-12 03:46:27;58.1;9.8
0;2016-08-12 03:46:39;59.5;6.6
0;2016-08-12 03:46:54;57.3;17.3
0;2016-08-12 03:47:05;57.6;5.5
0;2016-08-12 03:47:07;58.2;3.7
0;2016-08-12 03:47:12;54.8;2.4
0;2016-08-12 03:47:20;59.6;3.7
0;2016-08-12 03:47:51;58.7;5.8
0;2016-08-12 03:47:57;58.5;11.9
0;2016-08-12 03:48:01;59.4;11.7
0;2016-08-12 03:48:03;59.5;14.1
0;2016-08-12 03:48:06;57.7;17.6
0;2016-08-12 03:48:15;57.7;4.7
0;2016-08-12 03:48:28;60;4.7
0;2016-08-12 03:48:37;58.6;19.3
0;2016-08-12 03:48:43;56.5;5.9
0;2016-08-12 03:48:52;56.7;11.4
0;2016-08-12 03:48:55;60;9.2
0;2016-08-12 03:49:28;59.8;3.8
0;2016-08-12 03:49:50;59.9;6.8
0;2016-08-12 03:49:56;60;12.9
0;2016-08-12 03:50:05;58.8;19.7
0;2016-08-12 03:50:13;57.9;5.7
0;2016-08-12 03:50:16;57.3;4.4
0;2016-08-12 03:50:23;59.6;5.4
0;2016-08-12 03:50:26;57.5;1.1
0;2016-08-12 03:50:28;60;11
0;2016-08-12 03:50:41;58.6;18
0;2016-08-12 03:50:45;59.3;11.7
0;2016-08-12 03:50:52;58.7;1.4
0;2016-08-12 03:50:58;59.5;8
0;2016-08-12 03:51:08;58.1;4.9
0;2016-08-12 03:51:19;59.1;15.2
0;2016-08-12 03:51:22;56.8;3.2
0;2016-08-12 03:51:25;57.5;4.3
0;2016-08-12 03:51:40;57.2;10.5
0;2016-08-12 03:51:46;58;18.6
0;2016-08-12 03:51:52;58.1;6.2
0;2016-08-12 03:52:04;58.5;3.7
0;2016-08-12 03:52:08;58.8;6.4
0;2016-08-12 03:52:17;57.6;17.9
0;2016-08-12 03:52:24;59.2;9.1
0;2016-08-12 03:52:27;55.9;2.7
0;2016-08-12 03:52:32;58.7;5
0;2016-08-12 03:52:46;56.2;2.8
0;2016-08-12 03:53:10;57.5;4.1
0;2016-08-12 03:53:16;57.8;18.3
0;2016-08-12 03:53:28;59.6;4.8
0;2016-08-12 03:53:45;59.8;14.1
0;2016-08-12 03:54:01;58.3;4.7
0;2016-08-12 03:54:28;59.7;19.6
0;2016-08-12 03:54:33;57.9;14.4
0;2016-08-12 03:54:40;58.3;4.3
0;2016-08-12 03:54:50;57.8;13.5
0;2016-08-12 03:54:55;58.5;6
0;2016-08-12 03:55:04;57;12
0;2016-08-12 03:55:26;56.6;4.8
0;2016-08-12 03:55:45;59.5;4.8
0;2016-08-12 03:55:59;58.5;19.8
0;2016-08-12 03:56:15;59.4;2.7
0;2016-08-12 03:56:26;57.1;5.7
0;2016-08-12 03:56:44;59.5;10.1
0;2016-08-12 03:57:22;59.4;8.6
0;2016-08-12 03:57:43;57.5;4.8
0;2016-08-12 03:57:47;58;19
0;2016-08-12 03:58:15;56.2;2.9
0;2016-08-12 03:58:41;59.2;4.5
0;2016-08-12 03:58:49;57.4;16.8
