faixa;timestamp;velocidade;comprimento
0;2016-08-12 02:47:21;57.8;9.9
0;2016-08-12 02:48:28;59.8;11.2
0;2016-08-12 02:48:52;58.6;8.8
0;2016-08-12 02:50:32;58.8;13.8
0;2016-08-12 02:50:50;55.2;2
0;2016-08-12 02:51:46;57;11.6
0;2016-08-12 02:52:13;59.7;19.2
0;2016-08-12 02:53:33;56.5;2.9
0;2016-08-12 02:55:38;59.3;5.7
0;2016-08-12 02:57:54;59.4;4
0;2016-08-12 03:01:23;56.9;4.5
0;2016-08-12 03:02:26;56.6;5.6
0;2016-08-12 03:02:31;58.8;10
0;2016-08-12 03:04:25;58;2.4
0;2016-08-12 03:05:33;58.4;16.6
0;2016-08-12 03:06:42;59.8;5.1
0;2016-08-12 03:06:58;57.5;4.9
0;2016-08-12 03:07:13;58;4.3
0;2016-08-12 03:08:00;58.6;16
0;2016-08-12 03:10:01;58.8;12.2
0;2016-08-12 03:12:09;56.4;13.8
0;2016-08-12 03:13:21;57.6;18.7
0;2016-08-12 03:14:02;58.2;17.6
0;2016-08-12 03:14:48;56.8;11.8
0;2016-08-12 03:15:23;56.8;12.1
0;2016-08-12 03:15:27;58.8;17.9
0;2016-08-12 03:16:38;59.5;13
0;2016-08-12 03:16:43;57.3;9.4
0;2016-08-12 03:17:26;57;3
0;2016-08-12 03:18:37;59.3;8.6
0;2016-08-12 03:18:52;58.8;13.4
0;2016-08-12 03:19:03;59.2;12
0;2016-08-12 03:19:32;56.8;14.1
0;2016-08-12 03:19:52;59.8;15.8
0;2016-08-12 03:21:11;58;11.8
0;2016-08-12 03:21:25;58.8;5.7
0;2016-08-12 03:22:07;59.2;15.2
0;2016-08-12 03:22:18;55;1.4
0;2016-08-12 03:22:50;58.2;18
0;2016-08-12 03:23:08;58.8;1.2
0;2016-08-12 03:23:11;59;8.6
0;2016-08-12 03:23:47;58;10.4
0;2016-08-12 03:23:53;57.7;15.2
0;2016-08-12 03:24:03;58.6;1.3
0;2016-08-12 03:24:14;57.2;7.5
0;2016-08-12 03:25:00;57.9;16
0;2016-08-12 03:25:05;57.5;6.1
0;2016-08-12 03:25:29;57.7;4.1
0;2016-08-12 03:26:08;58.6;2.3
0;2016-08-12 03:27:42;57;11.1
0;2016-08-12 03:28:22;58.7;5.3
0;2016-08-12 03:28:46;56.9;3.6
0;2016-08-12 03:29:12;59.8;8.3
0;2016-08-12 03:29:19;59.3;19
0;2016-08-12 03:31:30;58.1;12
0;2016-08-12 03:31:32;58;16.1
0;2016-08-12 03:32:19;58.8;16.8
0;2016-08-12 03:32:53;57.1;8.8
0;2016-08-12 03:33:01;56.5;8.3
0;2016-08-12 03:33:23;59.3;7.4
0;2016-08-12 03:33:31;59;13.3
0;2016-08-12 03:33:38;57.8;19.6
0;2016-08-12 03:33:48;59.3;7.1
0;2016-08-12 03:34:19;58.7;13.1
0;2016-08-12 03:34:21;56.5;13.5
0;2016-08-12 03:34:39;57.2;11
0;2016-08-12 03:34:54;57.8;5.3
0;2016-08-12 03:35:03;56.4;5.5
0;2016-08-12 03:35:07;57.7;10.2
0;2016-08-12 03:36:05;56.5;4.2
0;2016-08-12 03:36:13;57.5;17.1
0;2016-08-12 03:36:22;56.8;5.7
0;2016-08-12 03:36:54;59.3;7.3
0;2016-08-12 03:37:45;55.4;1.9
0;2016-08-12 03:38:16;58.9;5.1
0;2016-08-12 03:38:40;56.8;11.2
0;2016-08-12 03:38:51;58.1;13.3
0;2016-08-12 03:39:22;57.8;11.1
0;2016-08-12 03:39:31;59;15.2
0;2016-08-12 03:39:45;57.7;5.6
0;2016-08-12 03:40:08;58.8;13.8
0;2016-08-12 03:40:25;57.3;5.9
0;2016-08-12 03:40:30;59.9;17.4
0;2016-08-12 03:40:57;58.5;16.2
0;2016-08-12 03:41:04;59.8;19
0;2016-08-12 03:41:16;58.5;1.8
0;2016-08-12 03:41:36;59.8;2.8
0;2016-08-12 03:41:46;58.3;12.1
0;2016-08-12 03:42:08;58.9;18.4
0;2016-08-12 03:42:17;58.1;1.1
0;2016-08-12 03:43:50;59.8;8.7
0;2016-08-12 03:43:52;58.1;4.3
0;2016-08-12 03:44:29;56.8;12.3
0;2016-08-12 03:44:42;58.7;18.8
0;2016-08-12 03:44:48;58.2;14.3
0;2016-08-12 03:44:55;56.7;10.7
0;2016-08-12 03:45:06;55.6;2.6
0;2016-08-12 03:45:59;57.6;13.4
0;2016-08-12 03:46:08;59.3;19.5
0;2016-08-12 03:46:18;59.7;9.4
0;2016-08-12 03:46:22;57.2;6.1
0;2016-08-12 03:46:56;58.6;1.4
0;2016-08-12 03:47:18;59.1;12.8
0;2016-08-12 03:47:30;58.7;17.2
0;2016-08-12 03:47:40;58.5;16
0;2016-08-12 03:47:44;58.7;17.2
0;2016-08-12 03:48:21;58.6;10.7
0;2016-08-12 03:48:28;57.1;11.4
0;2016-08-12 03:48:39;58.5;6.4
0;2016-08-12 03:48:42;58.5;5.2
0;2016-08-12 03:49:02;57.3;8.7
0;2016-08-12 03:49:09;57.9;16
0;2016-08-12 03:49:39;58;15.7
0;2016-08-12 03:50:21;58;19
0;2016-08-12 03:50:25;58.9;6
0;2016-08-12 03:50:30;58.2;11
0;2016-08-12 03:50:34;56.7;9.1
0;2016-08-12 03:50:45;59;15.4
0;2016-08-12 03:50:50;58.5;19.9
0;2016-08-12 03:50:52;57.9;5
0;2016-08-12 03:51:06;59;16
0;2016-08-12 03:51:36;58.4;12.1
0;2016-08-12 03:51:50;58.5;2.9
0;2016-08-12 03:53:01;58.6;18.7
0;2016-08-12 03:53:08;59.9;19.6
0;2016-08-12 03:53:12;56.9;4
0;2016-08-12 03:53:55;57.4;11.8
0;2016-08-12 03:54:17;58.3;4.2
0;2016-08-12 03:54:23;57.6;7
0;2016-08-12 03:54:52;59.4;6.1
0;2016-08-12 03:54:58;57.3;7.2
0;2016-08-12 03:55:06;56.6;1.6
0;2016-08-12 03:55:15;58.3;19.5
0;2016-08-12 03:55:20;58.3;9.7
0;2016-08-12 03:55:35;57.7;18.2
0;2016-08-12 03:55:39;59.5;17
0;2016-08-12 03:55:44;58.4;4.8
0;2016-08-12 03:55:53;56.9;4
0;2016-08-12 03:56:15;58.4;17.5
0;2016-08-12 03:56:52;58.2;18.8
0;2016-08-12 03:57:05;56.8;11
0;2016-08-12 03:57:15;58.9;13.5
0;2016-08-12 03:57:18;57.2;11.5
0;2016-08-12 03:57:34;57;9.9
0;2016-08-12 03:57:43;59.3;10
0;2016-08-12 03:57:50;57.2;6.2
0;2016-08-12 03:57:56;59.5;18.4
0;2016-08-12 03:58:03;59.2;13.4
0;2016-08-12 03:58:25;58.6;14.3
0;2016-08-12 03:58:29;58;9.8
0;2016-08-12 03:58:37;59;10.7
0;2016-08-12 03:58:43;59.8;6.9
0;2016-08-12 03:59:14;57.7;16.4
0;2016-08-12 03:59:59;59.9;8.9
0;2016-08-12 04:00:35;58.9;7.7
0;2016-08-12 04:00:42;57.1;12.5
0;2016-08-12 04:00:50;59.7;3.2
0;2016-08-12 04:01:01;57.3;10.8
0;2016-08-12 04:01:03;56.6;4.1
0;2016-08-12 04:01:08;56.9;3
0;2016-08-12 04:01:29;58.2;10.4
0;2016-08-12 04:01:32;58.9;14.5
0;2016-08-12 04:01:35;59;5.9
0;2016-08-12 04:01:42;57.1;7
0;2016-08-12 04:02:04;59.3;19.2
0;2016-08-12 04:02:11;59.3;19.6
0;2016-08-12 04:02:20;57.9;13.3
0;2016-08-12 04:02:23;60;16.4
0;2016-08-12 04:02:52;59.5;19.8
0;2016-08-12 04:03:05;57.8;15.6
0;2016-08-12 04:03:18;57.5;19.3
0;2016-08-12 04:03:23;58.9;12.8
0;2016-08-12 04:03:27;57.3;19.9
0;2016-08-12 04:03:29;60;3.5
0;2016-08-12 04:03:38;56.5;9.4
0;2016-08-12 04:03:40;57;3
0;2016-08-12 04:03:48;58.4;19.7
0;2016-08-12 04:03:51;59.8;11.9
0;2016-08-12 04:03:53;58.1;6.5
0;2016-08-12 04:04:23;57.1;3.2
0;2016-08-12 04:04:44;57.2;3.4
0;2016-08-12 04:04:50;59;16.2
0;2016-08-12 04:04:56;59.4;4
0;2016-08-12 04:05:12;57.5;16.1
0;2016-08-12 04:05:24;59.4;15.7
0;2016-08-12 04:05:38;58.6;18.7
0;2016-08-12 04:05:54;59.1;5
0;2016-08-12 04:05:56;57.5;10.3
0;2016-08-12 04:06:12;57.8;13.3
0;2016-08-12 04:06:26;56.5;11.9
0;2016-08-12 04:06:37;58.4;18.9
0;2016-08-12 04:06:39;59.3;1.5
0;2016-08-12 04:06:44;58.6;2.6
0;2016-08-12 04:07:04;58.4;6.9
0;2016-08-12 04:07:06;58.8;16.6
0;2016-08-12 04:07:20;59.9;19.6
0;2016-08-12 04:07:24;57;10.9
0;2016-08-12 04:07:28;59.7;16.2
0;2016-08-12 04:07:32;59.7;2.2
0;2016-08-12 04:07:44;56.6;14.9
0;2016-08-12 04:07:50;58.5;5.1
0;2016-08-12 04:07:57;57;8.4
0;2016-08-12 04:08:04;56.1;1.2
0;2016-08-12 04:08:08;57.4;16
0;2016-08-12 04:08:32;57.8;10.5
0;2016-08-12 04:08:36;58;19.7
0;2016-08-12 04:08:43;57;3.8
0;2016-08-12 04:09:29;59.7;3.3
0;2016-08-12 04:09:38;58;4
0;2016-08-12 04:10:03;57.8;1
0;2016-08-12 04:10:11;59.5;18.8
0;2016-08-12 04:10:13;57.9;3.4
0;2016-08-12 04:10:36;58.2;11.5
0;2016-08-12 04:11:04;56.9;14.6
0;2016-08-12 04:11:13;56.7;5.5
0;2016-08-12 04:11:17;59.3;19.2
0;2016-08-12 04:11:37;59.6;7.7
0;2016-08-12 04:11:40;58.9;19
0;2016-08-12 04:11:53;57.6;11.1
0;2016-08-12 04:11:57;58.9;16
0;2016-08-12 04:12:19;58.2;2.9
0;2016-08-12 04:12:25;56.7;1.6
0;2016-08-12 04:12:37;58.5;18.8
0;2016-08-12 04:12:42;59.4;20
0;2016-08-12 04:12:44;58.8;19.8
0;2016-08-12 04:13:08;59.5;6.8
0;2016-08-12 04:13:12;59.7;4
0;2016-08-12 04:13:39;56.6;9.4
0;2016-08-12 04:13:51;57.9;17.2
0;2016-08-12 04:14:37;57.5;9.8
0;2016-08-12 04:14:40;58.5;19.9
0;2016-08-12 04:14:44;57.5;19.5
0;2016-08-12 04:15:04;57.8;16
0;2016-08-12 04:15:43;59.3;5.9
0;2016-08-12 04:15:52;56.8;7.7
0;2016-08-12 04:16:11;57.9;3.4
0;2016-08-12 04:16:21;59;15.1
0;2016-08-12 04:16:23;59.9;7.1
0;2016-08-12 04:16:28;59.1;9.6
0;2016-08-12 04:16:53;58;7.6
0;2016-08-12 04:16:59;57.7;7.7
0;2016-08-12 04:17:11;58.1;2.8
0;2016-08-12 04:17:17;58;8.5
0;2016-08-12 04:17:57;59.3;13.4
0;2016-08-12 04:17:59;55.9;2.1
0;2016-08-12 04:18:09;56.6;7.2
0;2016-08-12 04:18:19;59.7;3.2
0;2016-08-12 04:18:23;57.4;4.6
0;2016-08-12 04:18:45;59.7;17.8
0;2016-08-12 04:18:49;58.4;10.2
0;2016-08-12 04:18:54;57.3;5.7
0;2016-08-12 04:19:04;57.2;2.3
0;2016-08-12 04:19:18;58.4;16.6
0;2016-08-12 04:19:51;57.7;15.5
0;2016-08-12 04:20:02;58.4;12.6
0;2016-08-12 04:20:11;58.2;5
0;2016-08-12 04:20:14;56.8;5
0;2016-08-12 04:20:17;59.6;4.2
0;2016-08-12 04:20:21;59;5.5
0;2016-08-12 04:20:33;57.9;19.3
0;2016-08-12 04:20:52;57.9;9.7
0;2016-08-12 04:21:05;57.4;17
0;2016-08-12 04:21:15;59.9;11.1
0;2016-08-12 04:21:21;57.1;12.1
0;2016-08-12 04:21:25;57.8;1.1
0;2016-08-12 04:21:26;58;12.6
0;2016-08-12 04:21:34;55.9;1.6
0;2016-08-12 04:22:06;59.1;16.5
0;2016-08-12 04:22:16;57.2;3.8
0;2016-08-12 04:22:18;57.6;6.4
0;2016-08-12 04:22:47;59.1;13.2
0;2016-08-12 04:22:52;58.9;18.3
0;2016-08-12 04:23:03;58.5;18.1
0;2016-08-12 04:23:11;58.4;16.3
0;2016-08-12 04:23:39;56.8;6.3
0;2016-08-12 04:23:44;57.3;11.6
0;2016-08-12 04:24:36;54.6;2.5
0;2016-08-12 04:25:01;58.1;9
0;2016-08-12 04:25:04;58.3;13.7
0;2016-08-12 04:25:17;59.2;18.9
0;2016-08-12 04:25:26;56.7;12.5
0;2016-08-12 04:25:30;57.9;7.8
0;2016-08-12 04:26:02;56.6;4.1
0;2016-08-12 04:26:31;58.8;17.4
0;2016-08-12 04:26:33;58.8;4.2
0;2016-08-12 04:26:36;57.3;1.8
0;2016-08-12 04:26:44;58.3;4.1
0;2016-08-12 04:26:48;58.2;4.5
0;2016-08-12 04:26:58;59.9;15.1
0;2016-08-12 04:27:10;57.9;6.2
0;2016-08-12 04:27:22;58.3;1.7
0;2016-08-12 04:27:31;56.6;8.5
0;2016-08-12 04:27:44;57.5;13.3
0;2016-08-12 04:27:46;56.8;3.7
0;2016-08-12 04:28:04;56.5;13.3
0;2016-08-12 04:28:16;59.7;4.9
0;2016-08-12 04:28:24;59.1;3.7
0;2016-08-12 04:28:30;56.8;6.8
0;2016-08-12 04:29:03;57.9;19.1
0;2016-08-12 04:29:06;59;5.6
0;2016-08-12 04:29:14;56.2;1.4
0;2016-08-12 04:29:25;58.2;18.1
0;2016-08-12 04:29:29;58.8;5.8
0;2016-08-12 04:29:31;58.3;1.4
0;2016-08-12 04:30:08;57.9;14.3
0;2016-08-12 04:30:22;59.5;10.1
0;2016-08-12 04:30:51;58.2;1.4
0;2016-08-12 04:31:00;58.1;1.7
0;2016-08-12 04:31:21;59.1;10.9
0;2016-08-12 04:31:33;59.8;15.3
0;2016-08-12 04:31:40;57.6;12.4
0;2016-08-12 04:31:47;58.6;2.8
0;2016-08-12 04:31:51;58.5;3.6
0;2016-08-12 04:32:21;58.5;17
0;2016-08-12 04:32:28;57.5;18.1
0;2016-08-12 04:32:40;57.1;6.1
0;2016-08-12 04:32:53;59.3;15
0;2016-08-12 04:32:57;58.7;10.6
0;2016-08-12 04:33:03;58.5;10.3
0;2016-08-12 04:33:06;58.7;1.3
0;2016-08-12 04:33:14;59.5;8.7
0;2016-08-12 04:33:21;58.5;4.8
0;2016-08-12 04:33:35;59.1;4.4
0;2016-08-12 04:33:43;58;4.2
0;2016-08-12 04:33:48;59.4;17.5
0;2016-08-12 04:33:59;55.4;2.7
0;2016-08-12 04:34:06;56.4;6.5
0;2016-08-12 04:34:16;59.8;11
0;2016-08-12 04:34:27;58;7
0;2016-08-12 04:34:31;57.9;5.9
0;2016-08-12 04:34:34;59.6;1.1
0;2016-08-12 04:34:43;56.8;3.5
0;2016-08-12 04:34:47;58;2.9
0;2016-08-12 04:34:49;58;13.7
0;2016-08-12 04:34:53;56.4;13.7
0;2016-08-12 04:35:04;57.1;10.1
0;2016-08-12 04:35:10;58.8;3.5
0;2016-08-12 04:35:32;56.6;4.4
0;2016-08-12 04:35:46;58.3;3.2
0;2016-08-12 04:35:52;59.2;6.7
0;2016-08-12 04:35:55;59;4.6
0;2016-08-12 04:36:00;57.8;1.4
0;2016-08-12 04:36:08;59.9;19.4
0;2016-08-12 04:36:34;59.9;16.8
0;2016-08-12 04:36:46;60;11.6
0;2016-08-12 04:36:52;58.4;15.1
0;2016-08-12 04:37:04;59;19.9
0;2016-08-12 04:37:07;59.9;1.4
0;2016-08-12 04:37:16;57.9;17.6
0;2016-08-12 04:37:28;56.7;5.2
0;2016-08-12 04:37:40;59.4;10.4
0;2016-08-12 04:37:56;59.5;14.3
0;2016-08-12 04:38:00;59.5;3.5
0;2016-08-12 04:38:07;57.8;10
0;2016-08-12 04:38:10;57.7;6.2
0;2016-08-12 04:38:15;57.1;4.4
0;2016-08-12 04:38:18;56.6;9.5
0;2016-08-12 04:38:23;58.4;5.1
0;2016-08-12 04:39:01;58.1;18
0;2016-08-12 04:39:08;59;18.3
0;2016-08-12 04:39:55;59.5;8.5
0;2016-08-12 04:40:17;59;14.7
0;2016-08-12 04:40:31;56.3;1.6
0;2016-08-12 04:40:33;58.3;3.8
0;2016-08-12 04:40:46;59.4;11
0;2016-08-12 04:41:09;57.9;18.7
0;2016-08-12 04:41:18;57.1;13.3
0;2016-08-12 04:41:26;59.6;5
0;2016-08-12 04:41:32;57.7;7.1
0;2016-08-12 04:41:47;58.1;6.2
0;2016-08-12 04:41:53;59.4;16.3
0;2016-08-12 04:42:27;57.1;6.5
0;2016-08-12 04:42:34;57;7.7
0;2016-08-12 04:42:40;59;12.9
0;2016-08-12 04:42:45;56.9;6.7
0;2016-08-12 04:42:55;59;12
0;2016-08-12 04:43:01;59.8;2.9
0;2016-08-12 04:43:11;59.9;4.3
0;2016-08-12 04:43:13;57.4;19.2
0;2016-08-12 04:43:18;58.9;11.1
0;2016-08-12 04:43:26;57.8;12
0;2016-08-12 04:43:35;59.2;3.7
0;2016-08-12 04:43:51;59.1;4.6
0;2016-08-12 04:44:00;56.4;1.7
0;2016-08-12 04:44:03;57.8;10
0;2016-08-12 04:44:18;58.8;13.1
0;2016-08-12 04:44:27;59.8;4.6
0;2016-08-12 04:44:31;59.1;7.1
0;2016-08-12 04:44:43;59.5;12.1
0;2016-08-12 04:44:59;56.6;13.2
0;2016-08-12 04:45:02;58.2;5.7
0;2016-08-12 04:45:09;56.5;3.8
0;2016-08-12 04:45:16;59.7;15.8
0;2016-08-12 04:45:20;57.6;15
0;2016-08-12 04:45:29;58.6;16.3
0;2016-08-12 04:45:44;57.9;18.2
0;2016-08-12 04:45:56;57.3;8
0;2016-08-12 04:46:01;58.4;12
0;2016-08-12 04:46:03;56.7;15.3
0;2016-08-12 04:46:27;58.3;3.1
0;2016-08-12 04:46:36;56.4;9.3
0;2016-08-12 04:46:44;58.3;12.4
0;2016-08-12 04:47:03;57.8;3.4
0;2016-08-12 04:47:14;60;19.5
0;2016-08-12 04:47:21;59.5;12.4
0;2016-08-12 04:47:49;59.7;13.1
0;2016-08-12 04:48:04;57.7;16.8
0;2016-08-12 04:48:08;58.1;16.4
0;2016-08-12 04:48:17;57.1;9.6
0;2016-08-12 04:48:44;59.3;19.2
0;2016-08-12 04:48:51;55.7;2.8
0;2016-08-12 04:49:07;56.8;7.2
0;2016-08-12 04:49:19;58.6;3.9
0;2016-08-12 04:49:24;57.1;10
0;2016-08-12 04:49:35;59.8;13.5
0;2016-08-12 04:49:42;59.1;8.8
0;2016-08-12 04:49:58;59.7;9.1
0;2016-08-12 04:50:10;56.4;11.4
0;2016-08-12 04:50:14;57.6;15.9
0;2016-08-12 04:50:27;57.4;9.8
0;2016-08-12 04:50:48;56.7;5.1
0;2016-08-12 04:50:55;59.2;6.3
0;2016-08-12 04:50:57;59.6;6.6
0;2016-08-12 04:51:05;59.9;13.6
0;2016-08-12 04:51:09;58.6;17.3
0;2016-08-12 04:51:11;59.7;4
0;2016-08-12 04:51:21;58.9;5.7
0;2016-08-12 04:51:31;59.9;12.2
0;2016-08-12 04:51:54;59;10.3
0;2016-08-12 04:52:02;59;3.1
0;2016-08-12 04:52:03;58.5;3.6
0;2016-08-12 04:52:06;58.6;8.4
0;2016-08-12 04:52:19;58.6;4.6
0;2016-08-12 04:52:24;57.7;9.7
0;2016-08-12 04:52:32;59.9;7.6
0;2016-08-12 04:52:36;58;16.5
0;2016-08-12 04:52:50;59.2;7
0;2016-08-12 04:52:58;59.5;4.7
0;2016-08-12 04:53:03;58.6;19.4
0;2016-08-12 04:53:20;57.3;9.5
0;2016-08-12 04:53:23;59.8;6.7
0;2016-08-12 04:53:43;59.2;4.6
0;2016-08-12 04:53:49;58.3;5.8
0;2016-08-12 04:53:55;59.6;13
0;2016-08-12 04:54:04;58.6;15.2
0;2016-08-12 04:54:11;56.5;4.2
0;2016-08-12 04:54:16;59.2;8.2
0;2016-08-12 04:54:18;58.1;3.4
0;2016-08-12 04:54:38;59.6;18.6
0;2016-08-12 04:54:42;59.7;19.7
0;2016-08-12 04:54:50;58.1;18.3
0;2016-08-12 04:55:00;58.1;4.1
0;2016-08-12 04:55:01;58.7;5.7
0;2016-08-12 04:55:14;57.7;6.6
0;2016-08-12 04:55:29;59;11.8
0;2016-08-12 04:55:44;58.7;7.5
0;2016-08-12 04:56:00;59.8;6.8
0;2016-08-12 04:56:05;59.8;19.2
0;2016-08-12 04:56:15;57.1;14.7
0;2016-08-12 04:56:32;58.1;18.9
0;2016-08-12 04:56:39;59.6;16
0;2016-08-12 04:56:42;57.6;16.8
0;2016-08-12 04:56:44;57.1;14.2
0;2016-08-12 04:56:59;57.6;15.4
0;2016-08-12 04:57:02;57.3;6.4
0;2016-08-12 04:57:08;58.3;19.1
0;2016-08-12 04:57:10;59.8;2.1
0;2016-08-12 04:57:18;59.9;12.9
